,,,,,,,,,,,
,"Реестр лицензий, текущий статус которых ""действует"" по состоянию на 08 октября 2012 г.",,,,,,,,,,
,,,,,,,,,,,
,,Параметры отбора:,,,,,,,,,
,,Статус лицензий = Действует,,,,,,,,,
,№,Лицензиант,ИНН,КПП,Данные лицензии,,,,,,Юридический адрес
,,,,,Номер ,Серия,Дата выдачи,Дата начала,Дата окончания,Текущий статус,
,326,"Общество с ограниченной ответственностью ""Дарина""",2124024209,213001001,"831,525",Г,31.12.2008,31.12.2008,30.12.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гражданская ул, 7, , "
,327,"Общество с ограниченной ответственностью ""Дары села""",2130061350,213001001,502,ЛГ N,30.03.2012,30.03.2012,29.03.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , К.Маркса ул, 58, , "
,328,"Общество с ограниченной ответственностью ""Дарья""",2127026395,213001001,27,ЛГ,20.12.2010,20.12.2010,19.12.2015,Действует,"428012, Чувашская Респ, , Чебоксары г, , Нижняя ул, 9, , "
,329,"Общество с ограниченной ответственностью ""Дарья""",2112390899,211201001,874,ЛГN,19.04.2012,19.04.2012,18.04.2013,Действует,"429530, Чувашская Респ, Моргаушский р-н, , Моргауши с, Гагарина ул, 2, , "
,330,"Общество с ограниченной ответственностью ""Дарья""",2115903595,211501001,"831,513",Г,15.12.2008,15.12.2008,14.12.2013,Действует,"429901, Чувашская Респ, Цивильский р-н, Цивильск г, , П.Иванова ул, 7 ""б"", , "
,331,"Общество с ограниченной ответственностью ""Двин""",2125006499,212501001,"1,125",ЛГN,09.08.2012,09.08.2012,08.08.2013,Действует,"429123, Чувашская Респ, , Шумерля г, , Сурикова ул, 1, ,"
,332,"Общество с ограниченной ответственностью ""Дева""",2106007923,210601001,952,ЛГN,29.05.2012,29.05.2012,28.05.2013,Действует,"429306, Чувашская Респ, Канашский р-н, , Асхва д, Центральная ул, 40 а, , "
,333,"Общество с ограниченной ответственностью ""Диаманд-Кар""",2124015370,212401001,"831,571",Г,23.03.2009,23.03.2009,22.03.2014,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Коммунистическая ул, 19, , "
,334,"Общество с ограниченной ответственностью ""Диаманд""",2124032383,212401001,775,ЛГ,01.02.2012,01.02.2012,31.01.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Промышленная ул, 87А, , "
,335,"Общество с ограниченной ответственностью ""Диамис""",2130001954,213001001,409,ЛГ N,07.08.2011,07.08.2011,06.08.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , Гагарина ул, 16, 1,"
,336,"Общество с ограниченной ответственностью ""Диана""",2130030828,213001001,"830,942",Г,16.04.2008,16.04.2008,15.04.2013,Действует,"428000, Чувашская Респ, , Чебоксары г, , М.Горького пр-кт, 26, пом. 14, ,"
,337,"Общество с ограниченной ответственностью ""Диана""",2109902811,210901001,"831,702",Г,23.12.2009,23.12.2009,22.12.2014,Действует,"429622, Чувашская Респ, Красноармейский р-н, , Пикшики д, Восточная ул, 6, , "
,338,"Общество с ограниченной ответственностью ""ДИВ-Н""",2124033612,212401001,750,ЛГ,20.01.2012,20.01.2012,19.01.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Промышленная ул, 73, 1, "
,339,"Общество с ограниченной ответственностью ""Дионис""",2128708270,213001001,"1,182",ЛГN,29.08.2012,29.08.2012,17.07.2013,Действует,"428020, Чувашская Респ, , Чебоксары г, , Гладкова ул, 1, б,"
,340,"Общество с ограниченной ответственностью ""Дисва""",2130058580,212401001,"831,710",Г,28.12.2009,28.12.2009,27.12.2014,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Энергетиков проезд, 15, , "
,341,"Общество с ограниченной ответственностью ""Добрый""",2129063000,212901001,526,ЛГ,21.10.2011,21.10.2011,11.12.2015,Действует,"42800, Россия, Чувашская Республика, г.Чебоксары, ул. Мате Залка 11"
,342,"Общество с ограниченной ответственностью ""Добрыня""",2130006208,213001001,"1,187",ЛГN,05.09.2012,05.09.2012,01.02.2013,Действует,"428022, Чувашская Респ, , Чебоксары г, , П.Лумумбы ул, 10, , "
,343,"Общество с ограниченной ответственностью ""Дольмен""",2115904944,211501001,"831,674",Г,02.12.2009,02.12.2009,01.12.2014,Действует,"429912, Чувашская Респ, Цивильский р-н, , Шинеры с, Новая ул, 17, , "
,344,"Общество с ограниченной ответственностью ""Домашняя кухня""",2103903470,210301001,752,ЛГ,20.01.2012,20.01.2012,19.01.2013,Действует,"429350, Чувашская Респ, Батыревский р-н, , Батырево с, Дружбы ул, 4, ,"
,345,"Общество с ограниченной ответственностью ""ДОМО ""Маркет""",2127317860,213001001,"830,856",Г,09.12.2007,09.12.2007,08.12.2012,Действует,"428000, Чувашская Респ, , Чебоксары г, , Кадыкова ул, 34/8, ,"
,346,"Общество с ограниченной ответственностью ""Донецков""",2130001351,213001001,"1,046",ЛГN,19.07.2012,19.07.2012,20.06.2013,Действует,"428017, Чувашская Респ, , Чебоксары г, , М.Павлова ул, 35, ,"
,347,"Общество с ограниченной ответственностью ""Дормаш""",2128001192,213001001,"831,659",Г,30.10.2009,30.10.2009,29.10.2014,Действует,"428000, Чувашская Респ, , Чебоксары г, , И.Яковлева пр-кт, 2 а, , "
,348,"Общество с ограниченной ответственностью ""Дрим Тим 2""",2130089846,213001001,552,ЛГ,03.11.2011,03.11.2011,02.11.2016,Действует,"428000, Чувашская Респ, , Чебоксары г, , К.Маркса ул, 52, 1, "
,349,"Общество с ограниченной ответственностью ""Дрим Тим""",2130067730,213001001,"1,042",ЛГN,13.07.2012,27.07.2012,26.07.2017,Действует,"428000, Чувашская Респ, , Чебоксары г, , Московский пр-кт, 40, , 1"
,350,"Общество с ограниченной ответственностью ""Дружба""",2124024590,212401001,"831,539",Г,31.12.2008,31.12.2008,30.12.2013,Действует,"429950, Чувашская Респ, , Новочебоксарск г, , Советская ул, 11, , "
,351,"Общество с ограниченной ответственностью ""Дуслык""",2128706040,213001001,40,ЛГ,28.12.2010,28.12.2010,27.12.2012,Действует,"428020, Чувашская Респ, , Чебоксары г, , Базовый проезд, 24, , "
,352,"Общество с ограниченной ответственностью ""Дуэт-М""",2130011381,213001001,"1,238",ЛГN,18.09.2012,24.09.2012,23.09.2013,Действует,"428024, Чувашская Респ, , Чебоксары г, , Мира пр-кт, 82, ,"
