,Реестр действующих лицензий на право розничной продажи алкогольной продукции,,,,,,
,по состоянию на 02.10.2012г.,,,,,,
,,,,,,,
,№ п/п,Наименование организации (предприятия),"Адрес, директор, телефон","Торговые точки, адрес",Номер лицензии,Срок действия лицензии,Вид лицензируемой алкогольной продукции
,,,,"6 625,Магазин, Мелекесский район, с.Черная Речка, ул.Лесная, 44",,,
,,,,"5 463,Магазин ТПС отделение N 5, Мелекесский район, п. Просторы, ул.Центральная, 10",,,
,,,,"4 876,Магазин ""Пятерочка"", Мелекесский район, р. п. Новая Майна, Микрорайон, 3/1",,,
,,,,"4 796,Магазин ""Надежда"", Мелекесский район, р. п. Новая Майна, ул. Новая, 1 а",,,
,,,,"1 673,Кафе ""Улыбка"", Мелекесский район, с. Моисеевка, ул. Победы, 36",,,
,,,,"4 965,Магазин ""Улыбка"", Мелекесский район, с. Моисеевка, ул. Победы, 36",,,
,,,,"4 885,Магазин ""Ромашка"", Мелекесский район, р. п. Новая Майна, ул. Гагарина, 1",,,
,,,,"5 452,Магазин ТПС, Мелекесский район, с. Верхний Мелекесс, ул. Комсомольская, 1 А",,,
,128,"Общество с ограниченной ответственностью  ""Торговый комплекс"", ИНН 7311008090, КПП 731101001","Директор Тиханов Александр Михайлович,  Ульяновская область, р.п.Павловка, ул.Советская, 4                                                                                                    , Тел. 2-10-50","6 628,Магазин №1, Павловский район, р.п.Павловка, пл.Советская, 4",73 МЕ 001448  №14,с 04.03.2011 по 04.03.2014,Розничная продажа алкогольной продукции
,,,,"6 629,Магазин №2, Павловский район, р.п.Павловка, пл.Советская. 4",,,
,129,"Общество с ограниченной ответственностью ""Русская рыбалка"" , ИНН 7321313270, КПП 732501001","Директор Гришин Сергей Геннадьевич,    г.Ульяновск, ул.Тимирязева, 4                                                                                                                       , Тел. 46-36-65","6 630,Закусочная ""Трактир ""Чердак"", г.Ульяновск, ул.Героев Свири, 14 А",73 МЕ 001727  №56,с 29.02.2012 по 28.02.2013,Розничная продажа алкогольной продукции в том числе в розлив
,130,"Общество с ограниченной ответственностью ""Стимул-С"", ИНН 7325059190, КПП 732501001","Директор ГайнутдиновИскандер Растамович,  г.Ульяновск, ул.Поливенская, 19                                                                                                                       , Тел. 96-95-43","6 297,Магазин, г.Ульяновск, ул.Отрадная, 85 а",73 МЕ 001796  №546,с 27.04.2012 по 27.04.2013,Розничная продажа алкогольной продукции
,,,,"2 602,Магазин, г.Ульяновск, ул.Кузоватовская. 29 а",,,
,,,,"4 079,Магазин, г.Ульяновск, ул. Корунковой, 7 а",,,
,,,,"4 404,Магазин, г.Ульяновск, ул. Поливенская, 19",,,
,131,"Общество с ограниченной ответственностью ""ТЕХНОАВТО"", ИНН 7302019554, КПП 730201001","Директор Федоров Николай Вячеславович,  Ульяновская область, г.Димитровград, ул.Л.Чайкиной, 8 А                                                                                               , Тел. 5-14-90","7 007,Кафе, Мелекесский район, с.Бригадировка, ул.Курортное шоссе, 1 ",73 МЕ 001665  №215,с 28.12.2011 по 28.12.2014,Розничная продажа алкогольной продукции в том числе в розлив
,132,"Общество с ограниченной ответственностью ""Корвет"", ИНН 7327027564, КПП 732501001","Директор Мсахурадзе Рамази Шакроевич,  г. Ульяновск, ул. Федерации, 7                                                                                                                        , Тел. 49-00-50","7 239,Кафе, г.Ульяновск, Ленинский район, в районе северного поста УГИБДД Ленинского района",73 МЕ 001850  №175,с 01.06.2012 по 01.06.2014,Розничная продажа алкогольной продукции в том числе в розлив
,133,"Общество с ограниченной ответственностью ""Эльвира"", ИНН 7311003871, КПП 731101001","Директор Усманоава Асия Мушеровна,  Ульяновская область, Старокулаткинский район, р.п.Старая Кулатка, ул.Пионерская, 7 А                                                                  , Тел. 2-18-54","7 240,Кафетерий, Старокулаткинский район, р.п.Старая Кулатка, ул.Пионерская, 7 а",73 МЕ 001603  №162,с 25.11.2011 по 25.11.2014,Розничная продажа алкогольной продукции
,,,,"7 021,Магазин, Старокулаткинский район, р.п.Старая Кулатка, ул.Пионерская. 7 А",,,
,134,"Общество с ограниченной ответственностью ""Трейд"", ИНН 7328067224, КПП 732801001","Директор Стручина Елена Васильевна,   г. Ульяновск, 9-й пр-д Инженерный, 39.1                                                                                                              , Тел. 25-57-47","7 241,Магазин ""Фабрика качества"", Сенгилеевский район, р.п.Силикатный, ул.Садовая, 1",73 МЕ 001882  №203,с 21.06.2012 по 21.06.2013,Розничная продажа алкогольной продукции
,135,"Общество с ограниченной ответственностью ""Мегаполис"", ИНН 7326038010, КПП 732601001","Директор Гришкова Елена Викторовна,  г. Ульяновск, пр-т Гая, д. 1 корпус 1                                                                                                                 , Тел. 35-82-28","7 242,Магазин, г. Ульяновск, пр-т Гая, 1 корпус 1",73 МЕ 001895  №216,с 25.06.2012 по 25.06.2015,Розничная продажа алкогольной продукции
,136,"Общество с ограниченной ответственностью ""Магнат"", ИНН 7326035499, КПП 732601001","Директор Кулик Иван Леонидович,   г.Ульяновск, пр-т Гая, 100, корпус 1                                                                                                                 , Тел. 36-10-36","7 246,Магазин, Новоспасский район, р.п.Новоспасское, ул.Промышленная, 1 б",73 МЕ 001479  №45,с 15.04.2011 по 15.04.2014,Розничная продажа алкогольной продукции
,,,,"6 042,Магазин, г.Ульяновск, пр-т Гая, 100, корпус 1",,,
,,,,"6 042,Магазин, г.Ульяновск, пр-т Гая, 100, корпус 1",,,
,,,,"6 043,Магазин, г.Ульяновск, ул.Хваткова, 17",,,
,,,,"6 043,Магазин, г.Ульяновск, ул.Хваткова, 17",,,
,137,"Общество с ограниченной ответственностью ""Мир"", ИНН 7327062424, КПП 732701001","Директор Майоров Евгений Александрович,  г.Ульяновск, ул.Пушкарева, 22                                                                                                                         , Тел. 35-61-21","7 260,Магазин, г. Ульяновск, ул. Карбышева, 2 а",73 МЕ 001879  №172,с 01.06.2012 по 01.06.2017,Розничная продажа алкогольной продукции
,,,,"7 261,Магазин, г.Ульяновск, ул.Маяковского, 27",,,
,,,,"7 262,Магазин, Сенгилеевский район, с.Русская Бектяшка, пер.Широкий, 4",,,
,,,,"7 263,Магазин, Сенгилеевский район, с.Тушна, ул.Ленина, в 25 метрах от дома № 88 по направлению на юго-восток",,,
,,,,"7 264,Магазин, Карсунский район, р.п.Языково, ул.Красный Текстильщик, 99 а",,,
,,,,"7 265,Магазин, Сурский район, р.п.Сурское, ул.Энгельса, 51 б",,,
,,,,"7 306,Магазин, г.Ульяновск, ул.Ефремова, 58",,,
,,,,"7 307,Магазин, г.Новоульяновск, п.Липки, ул.Ленина, 9",,,
,,,,"7 308,Магазин, Сенгилеевский район, г.Сенгилей, ул.Нижневыборная, в 20 метрах от дома № 50 а по направлению на запад",,,
,,,,"7 309,Магазин, Карсунский район, р.п.Карсун, ул.Пушкина, 61",,,
,,,,"7 310,Магазин, Барышский район, р.п.Старотимошкино, ул.Набережная, 63",,,
,,,,"7 323,Магазин, Новоспасский район, р.п.Новоспасское, пл.Макаренко, 21 б",,,
,,,,"7 324,Закусочная, Сенгилеевский район, г.Сенгилей, пересечение ул.Волжской и ул.Котовского, в 20 метрах от дома № 114 по ул.Волжской по направлению на север",,,
,,,,"7 325,Закусочная, г.Ульяновск, ул.Металлистов, 16/7",,,
,,,,"7 326,Магазин, Барышский район, с.Живайкино, ул.Советская, 28 а",,,
,,,,"7 327,Магазин, Барышский район, с.Заречное, ул.Зеленая, 2 б",,,
,,,,"7 328,Магазин, г.Ульяновск, ул.Полбина, 30",,,
,,,,"7 220,Магазин, г.Ульяновск, пр-д Обувщиков, 6",,,
,,,,"7 359,Магазин, Сенгилеевский район, с.Русская Бектяшка, ул.Полевая: 57",,,
,,,,"7 360,Магазин, Карсунский район, с.Новое Погорелово, ул.Центральная, 8",,,
,,,,"7 361,Магазин, Карсунский район, д.Пески, ул.Комарова, 8",,,
,,,,"7 362,Магазин, Карсунский район, с.Усть-Урень, ул.Заречная",,,
,,,,"7 363,Магазин, Чердаклинский район, с.Старое Еремкино, ул.Яковлева, 2",,,
,,,,"7 364,Магазин, Чердаклинский район, п.Колхозный, ул.Жданова, 24",,,
,,,,"7 365,Магазин, Ульяновский район, с.Большие Ключищи, ул.Ленина, 3 А",,,
,,,,"7 366,Магазин, Радищевский район, п.Октябрьский, ул.Мира, 27 А",,,
,,,,"7 367,Магазин, Радищевский район, с.Верхняя Маза, ул.Совхозная, 7 А",,,
,,,,"7 368,Магазин, Инзенский район, с.Труслейка, ул.Красная Горка, 25 А",,,
,,,,"7 369,Магазин, Тереньгульский район, р.п.Тереньга, ул.Евстифеева, 63 номер на поэтажном плане строения: часть № 38",,,
,,,,"7 370,Магазин, Барышский район, г.Барыш, ул.Ленина, 66",,,
,,,,"7 371,Магазин, Барышский район, г.Барыш, ул.Радищева, 97/4 А",,,
,,,,"7 372,Магазин, Баоышский район, с.Поливаново, по пер..Березки, 5 А",,,
,,,,"7 373,Магазин, г.Ульяновск, ул.Аблукова, 77",,,
,,,,"7 374,Кафе, г.Ульяновск, ул.Рябикова, 21 Б",,,
,,,,"7 388,Магазин, Ульяновский район, с.Большие Ключищи, ул.Ульянова, 38",,,
,,,,"7 389,Магазин, Майнский район, с.Тагай, ул.Центральная, 92 А",,,
,,,,"7 390,Магазин, Сенгилеевский район, с.Артюшкино, ул.Кооперативная, в 70 м от дома № 42 по направлению на северо-восток",,,
,,,,"7 391,Кафе, Карсунский район, р.п.Карсун, ул.Гусева, 22 А",,,
,,,,"7 392,Магазин, г.Ульяновск, ул.Ефремова, 84 ",,,
,,,,"7 393,Магазин, г.Ульяновск, ул.Прокофьева, 98",,,
,,,,"7 394,Магазин, Майнский  район, с.Белое Озеро, ул.Школьная, 2",,,
,,,,"7 395,Магазин, Инзенский район, с.Чамзинка, ул.Парковая, 9",,,
,,,,"7 396,Магазин, г.Барыш, пер.Свердлова, 7",,,
,,,,"7 397,Магазин, Кузоватовский район, с.Кузоватово, переулок Школьный, 4",,,
,,,,"7 398,Магазин, Николаевский район, с.Барановка, ул.Советская, 68",,,
,,,,"7 399,Магазин, Сенгилеевский район, с.Елаур, ул.Суворова, 19 а",,,
,,,,"7 400,Магазин, Сенгилеевский район, с.Бекетовка, ул.Гагарина, 104 А",,,
,,,,"7 401,Магазин, Цильнинский район, с.Елховое Озеро, ул.Садовая, 52",,,
,,,,"7 402,Магазин, Радищевский район, с.Верхняя Маза",,,
,,,,"7 403,Магазин, Радищевский район, с.Нижняя Маза",,,
,,,,"7 404,Магазин, Майнский район, р.п.Майна, ул.Красноармейская, 1 Б",,,
,,,,"7 405,Магазин, Новоспасский район, р.п.Новоспасское, пл.Макаренко, 44",,,
,,,,"7 406,Магазин, Цильнинский район, с.Большое Нагаткино, ул.Куйбышева, 10 а",,,
,,,,"7 407,Магазин, Радищевский район, пос.Октябрьский, ул.Мира, 19",,,
,,,,"7 408,Магазин, Новоспасский район, р.п.Новоспасское, поселок Сельхозтехники, 11 а",,,
,,,,"7 409,Магазин, Новоспасский раойн, р.п.Новоспасское, ул.Советская, 145 А",,,
,,,,"7 410,Магазин, Тереньгульский район, р.п.Тереньга, ул.Евстифеева, 68",,,
,,,,"7 411,Магазин, Цильнинский район, с.Большое Нагаткино, ул.Колхозная, 18 а",,,
,,,,"7 412,Магазин, Майнский район, ст.Выры, ул.Железнодорожная, 12 а",,,
,,,,"7 413,Магазин, г.Ульяновск, ул.Рябикова, 43",,,
,,,,"7 387,Магазин, г.Барыш, ул.Ломоносова в пристрой к автопавильону в районе Свято-Троицкого Храма",,,
,,,,"7 468,Магазин, Базарносызганский район, р.п.Б.Сызган, ул.Кооперативная, 8",,,
,,,,"7 469,Магазин, Базарносызганский район, р.п.Б.Сызган, ул.Пролетарнская, 20 А",,,
,,,,"7 470,Магазин, Базарносызганский район, р.п.Б.Сызган, ул.Авдеева, 88 А",,,
,,,,"7 471,Магазин, Новоспасский район, с.Садовое, ул.Советская, 78 А",,,
,,,,"7 472,Магазин, Новоспасский район, р.п.Новоспасское, пл.Макаренко, 26 А",,,
,,,,"7 473,Магазин, Новоспасский район, п.Красносельск, ул.Школьная, 15 Б",,,
,,,,"7 474,Магазин, Николаевский район, с.Славкино, ул.Мира, 52 А",,,
,,,,"7 475,Магазин, Ульяновский район, с.Большие Ключищи, ул.Сергунина, 28 А",,,
,,,,"7 476,Магазин, г.Ульяновск, Западный бульвар, 4",,,
,,,,"7 477,Магазин, Тереньгульский район, с.Скугареевка, ул.Нижняя, 26 А",,,
,,,,"7 478,Магазин, Чердаклинский район, ул.Центральная, 96",,,
,138,"Общество с ограниченной ответственностью ""Фаворит"", ИНН 7321317651, КПП 732101001","Директор Рябинин Юрий Владимирович,  г.Новоульяновск, с.Криуши, ул.Затон, 55                                                                                                               , Тел. 89093590057","7 266,Магазин, г.Новоульяновск, с.Криуши, ул.Затон, 55",73 МЕ 001892  №213,с 21.06.2012 по 21.06.2013,Розничная продажа алкогольной продукции
,,,,"7 267,Магазин, г.Новоульяновск, с.Криуши, ул.Колхозная, 83",,,
,139,"Общество с ограниченной ответственностью ""Городок"", ИНН 7328505333, КПП 732801001","Директор Георгиев Георгий Васильевич,   г.Ульяновск, пр-т Генерала Тюленева, 3                                                                                                               , Тел. 73-04-06","7 268,Закусочная, г.Ульяновск, пр-т Ульяновский, 16",73 МЕ 001904  №223,с 28.06.2012 по 28.06.2013,Розничная продажа алкогольной продукции в том числе в розлив
,140,"Общество с ограниченной ответственностью ""Алкомаркет Градус"", ИНН 7310103383, КПП 732501001","Директор Арифуллин Роман Миркасимович,   г. Ульяновск, пр-т Нариманова, 100/1                                                                                                                 , Тел. 46-69-05","7 271,Магазин, г.Ульяновск, пр-т Нариманова, 100/1",73 МЕ 001976  №199,с 15.06.2012 по 15.06.2017,Розничная продажа алкогольной продукции
,,,,"7 272,Магазин, г.Ульяновск, ул. Кирова, 28",,,
,,,,"7 273,Магазин, Сенгилеевский р-н, г.Сенгилей, ул.Гая, 89",,,
,,,,"7 274,Магазин, г.Димитровград, ул.Свирская, 20",,,
,,,,"7 275,Магазин, г.Ульяновск, ул.Рябикова, 110 А",,,
,,,,"7 283,Магазин, г.Димитровград, ул.Автостроителей, 45",,,
,,,,"7 284,Магазин, г.Ульяновск, ул.Полбина, 30",,,
,,,,"7 331,Магазин, г. Ульяновск, ул.К.Маркса, 21-23",,,
,,,,"7 336,Магазин, г.Ульяновск, пр-т Нариманова, 75",,,
,,,,"7 349,Магазин, г.Димитровград, пр-т Ленина, 20",,,
,,,,"7 463,Магазин, г.Ульяновск, ул.Радищева, 174 А",,,
,,,,"7 464,Магазин, г.Ульяновск, пр-т Нариманова, 52",,,
,141,"Павловское районное потребительское общество , ИНН 7314000822, КПП 731401001","Директор Тиханов Александр Михайлович,  Ульяновская область, Павловский район, р.п.Павловка, ул.50 лет ВЛКСМ, 2                                                                               , Тел. 2-10-50","7 287,Столовая ""Рябина"", Павловский район, р.п.Павловка, пл.Советская, 29",73 МЕ 001681  №11,с 20.01.2012 по 20.01.2015,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"7 288,Магазин, Павловский район, с.Илюшкино, ул.Саратовская, 18",,,
,,,,"3 189,Магазин, Павловский район, с.Шиковка, ул.Центральная, 164",,,
,,,,"3 193,Магазин, Павловский район, с.Баклуши, ул.Краснопольского, 41",,,
,,,,"3 194,Магазин, Павловский район, с.Муратовка, ул.Муссы Джалиля, 53",,,
,,,,"3 195,Магазин, Павловский район, с.Тат.Шмалак, ул.Центральная, 7",,,
,,,,"3 196,Магазин, Павловский район, с.Октябрьское, ул.Центральная, 3",,,
,,,,"3 204,Магазин, Павловский район, с.Ст.Чирково, ул.Первомайская, 37",,,
,,,,"3 207,Магазин, Павловский район, с.Шаховское, ул.Советская, 48",,,
,,,,"3 201,Магазин, Павловский район, с.Ст.Пичеур, ул.Центральная, 3",,,
,,,,"3 199,Магазин, Павловский район, с.Холстовка, ул.Центральная, 11/2",,,
,,,,"3 187,Магазин, Павловский район, с.Евлейка, ул.Центральная, 38",,,
,,,,"3 185,Магазин, Павловский район, с.Шалкино, ул.Центральная, 26",,,
,,,,"5 631,Продмаг N 2, Павловский район, р.п.Павловка, ул.Колхозная, 21",,,
,142,"Общество с ограниченной ответственностью ""Соренто Заволжье"", ИНН 7328066703, КПП 732801001","Директор Матянин Юрий Сергеевич,  г.Ульяновск, пр-т Ульяновский, 7                                                                                                                      , Тел. 89276330439","7 289,Пиццерия, г.Ульяновск, пр-т Ульяновский, 7",73 МЕ 001960  №279,с 17.08.2012 по 17.08.2014,Розничная продажа алкогольной продукции в том числе в розлив
,143,"Общество с ограниченной ответственностью ""Лакшери"", ИНН 7326038901, КПП 732601001","Директор Карасев Сергей Николаевич,   г. Ульяновск, ул.Пушкинская, 4 а                                                                                                                     , Тел. 30-16-10","7 294,Кафе-клуб, г.Ульяновск, ул.Пушкинская, 4 а",73 МЕ 001920  №239,с 13.07.2012 по 13.07.2015,Розничная продажа алкогольной продукции в том числе в розлив
,144,"Общество с ограниченной ответственностью ""Симбирский купец"", ИНН 7328066654, КПП 732801001","Директор Азиков Сергей Олегович,  г.Ульяновск, ул.Оренбургская, 56                                                                                                                      , Тел. 52-55-55","7 311,Магазин, г.Ульяновск, пр-т Авиастроителей, 7 а",73 МЕ 001834  №159,с 25.05.2012 по 25.05.2015,Розничная продажа алкогольной продукции
,,,,"7 211,Магазин, г.Ульяновск, ул.Врача Михайлова, 49",,,
,,,,"7 212,Магазин, г.Ульяновск, ул.Тельмана, 24",,,
,,,,"7 213,Магазин, г.Ульяновск, ул.Врача Михайлова, 41",,,
,,,,"7 214,Магазин, г.Ульяновск, ул.Оренбургская, 56",,,
,145,"Закрытое акционерное общество ""Торговый дом ""ПЕРЕКРЕСТОК"", ИНН 7728029110, КПП 774850001","Директор Хасис Лев Аронович,  г.Москва, пл.Суворовская, 1                                                                                                                           , Тел. 26-81-53","7 318,Супермаркет, г.Ульяновск, ул.Радищева, 39",73 МЕ 001658  №209,с 26.12.2011 по 26.12.2016,Розничная продажа алкогольной продукции
,,,,"5 700,Супермаркет, г.Ульяновск, пр-т Ульяновский, 14",,,
,146,"Общество с ограниченной ответственностью ""Граль"", ИНН 7325056009, КПП 732701001","Директор Хамидулл Вячеслав Шавкатович,   г.Ульяновск, ул.Камышинская, 18/14 квартира 109                                                                                                      , Тел. 89510956340","7 320,Закусочная "" Бухара"", г.Ульяновск, пр-т Ульяновский, 6 ТЦ ""Вестер-Гипер""",73 МЕ 001937  №256,с 26.07.2012 по 26.01.2013,Розничная продажа алкогольной продукции
,147,"Общество с ограниченной ответственностью ""Иштекс-ОП"", ИНН 7321307981, КПП 732101001","Директор Каткова Татьяна Александровна,  Ульяновская область, Ульяновский р-н, р.п.Ишеевка, ул.Строителей, 2 а.                                                                                , Тел. 2-12-48","7 330,Магазин, Ульяновский р-н, р.п.Ишеевка, ул.Карамзина, 2",73 МЕ 001594  №153,с 18.11.2011 по 18.11.2012,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"4 952,Магазин ""Теремок"", Ульяновский р-н, р. п. Ишеевка, ул. Строителей, 2 а",,,
,,,,"3 973,Магазин, Ульяновский район, р. п. Ишеевка, ул. Карамзина, 1",,,
,,,,"1 403,Закусочная ""Саша"", Ульяновский район, р. п. Ишеевка, ул. Строителей, 2 а",,,
,148,"Общество с ограниченной ответственностью ""Айгуль"", ИНН 7325062588, КПП 732501001","Директор Атнагуллов Марат Нягимуллович,  г.Ульяновск, ул.Р.Люксембург, 20                                                                                                                      , Тел. 46-08-43, 8927815933","6 796,Бар, г.Ульяновск, ул.Юности, 2",73 МЕ 001280  №424,с 18.12.2009 по 18.12.2012,Розничная продажа алкогольной продукции
,,,,"4 545,Магазин ""Айгуль"", г.Ульяновск, ул.Р.Люксембург, 20",,,
,149,"Общество с ограниченной ответственностью ""Ветер Перемен"", ИНН 7325100473, КПП 732501001","Директор Куприянова Екатерина Александровна,  г.Ульяновск, ул.Радищева, 30                                                                                                                          , Тел. 89510995505","6 804,Кафе, г.Ульяновск, ул.Радищева, 30",73 МЕ 001827  №152,с 17.05.2012 по 17.05.2013,Розничная продажа алкогольной продукции в том числе в розлив
,150,"Общество с ограниченной ответственностью ""Матрица кино Ульяновск"", ИНН 7327061149, КПП 732701001","Директор Копылов Михаил Владимирович,   г.Ульяновск, Московсое шоссе, 91                                                                                                                     , Тел. 45-18-13","7 135,Кафе, г.Ульяновск, Московское шоссе, 91",73 МЕ 001747  №74,с 28.03.2012 по 28.03.2017,Розничная продажа алкогольной продукции в том числе в розлив
,151,"Общество с ограниченной ответственностью ""Надежда"", ИНН 7311003864, КПП 731101001","Директор Кураева Ольга Ивановна,  Ульяновская область, Николаевский р-н, пос.Крутец, ул.Центральная, 23                                                                                 , Тел. 45-1-83","7 138,Магазин ""Надежда"", Николаевский район, пос.Крутец, ул.Центральная, 23",73 МЕ 001787  №113,с 19.04.2012 по 28.02.2013,Розничная продажа алкогольной продукции
,,,,"4 592,Магазин ""Березка"", Николаевский район, с. Прасковьино, ул.Заречная",,,
,152,"Общество с ограниченной ответственностью ""Оренбург-Трейд"", ИНН 3907200060, КПП 390701001","Директор Крепинева Нурзия Хайбрахмановна,  г.Калининград, ул.Судостроителеная, 75                                                                                                                , Тел. 26-38-10","6 754,Магазин, г.Ульяновск, пр-т Ульяновский, 1",73 МЕ 001507  №72,с 20.05.2011 по 20.05.2013,Розничная продажа алкогольной продукции
,153,"Общество с ограниченной ответственностью ""МС ФУД"", ИНН 7325099362, КПП 732501001","Директор Губанов Сергей Алексеевич,  г.Ульяновск, ул.Карла Маркса, 13 А                                                                                                                    , Тел. 67-77-07,41-00-01","6 755,Кафе ""Шипр"", г.Ульяновск, ул.Карла Маркса, 13 А",73 МЕ 001768  №94,с 13.04.2012 по 13.04.2013,Розничная продажа алкогольной продукции в том числе в розлив
,154,"Общество с ограниченной ответственностью ""Грааль"", ИНН 7325099323, КПП 732501001","Директор Орлова Надежда Николаевна,  г.Ульяновск: ул.Минаева, дом 34 , кв.20                                                                                                               , Тел. 72-31-87, 72-34-59","6 760,Закусочная, г.Ульяновск, ул.Радищева, 166",73 МЕ 001807  №133,с 04.05.2012 по 04.05.2013,Розничная продажа алкогольной продукции в том числе в розлив
,155,"Общество с ограниченной ответственностью ""БАРС"", ИНН 7328058036, КПП 732801001","Директор Ветлужских Ирина Владимировна,  г.Ульяновск, Димитровградской шоссе, 33                                                                                                               , Тел. 52-00-16","6 761,Кафе, г.Ульяновск, Димитровградское шоссе, 33",73 МЕ 001776  №102,с 18.04.2012 по 18.04.2014,Розничная продажа алкогольной продукции в том числе в розлив
,156,"Общество с ограниченной ответственностью ""Реал-М"", ИНН 7328062794, КПП 732801001","Директор Миронов Владислав Сергеевич,  г.Ульяновск, пр-т Ленинского Комсомола, 23 а                                                                                                          , Тел. 51-75-65","6 763,Магазин, г.Ульяновск, пр-т Ленинского Комсомола( пересечение с ул.Карбышева)",73 МЕ 001786  №112,с 18.04.2012 по 18.04.2013,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"6 764,Закусочная, г.Ульяновск, пр-т Ленинского Комсомола ( пересечние с ул.Карбышева)",,,
,157,"Общество с ограниченной ответственностью ""Водолей"", ИНН 7329002830, КПП 732901001","Директор Качалова Инна Юрьевна,  Ульяновская область, г.Димитровград, ул. Гончарова, 6 А                                                                                               , Тел. 4-23-32","6 775,Ресторан ""Водолей"", г.Димитровград, ул.Гвардейская, 23",73 МЕ 001790  №116,с 24.04.2012 по 24.04.2013,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"7 527,Ресторан ""Водолей"", г.Димитровград, ул.Гончарова, 6 А",,,
,158,"Общество с ограниченной ответственностью ""Черемушки"", ИНН 7319004267, КПП 731901001","Директор Беззубенкова Нина Петровна,  Ульяновская область, Сурский р-н, р.п.Сурское, ул.Хазова, 41                                                                                          , Тел. 2-14-12","7 000,Закусочная, Сурский район, р.п.Сурское, ул.Энгельса, 56",73 МЕ 001587  №146,с 28.10.2011 по 28.10.2014,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"3 641,Магазин, Сурский район, р. п. Сурское, ул. Промышленная, 1",,,
,,,,"3 640,Магазин , Сурский район, р. п. Сурское, ул. Ленина, 68",,,
,159,"Общество с ограниченной ответственностью ""ФАРГ"", ИНН 7325112140, КПП 732501001","Директор Айзятова Альфия Рафиковна,  г.Ульяновск, пр-д Лесной, 1/77                                                                                                                        , Тел. 89603721401","7 235,Кафе-бар, г.Ульяновск, ул.Карла Маркса, 13 А, корпус 3",73 МЕ 001873  №196,с 15.06.2012 по 15.06.2013,Розничная продажа алкогольной продукции в том числе в розлив
,160,"Общество с ограниченной ответственностью ""Иртыш"", ИНН 7329006633, КПП 732901001","Директор Есипенко Алексей Алексеевич,  г.Димитровград, ул.Севастопольская, 6-2                                                                                                               , Тел. 89603673880","7 515,Магазин ""Ермак"", г.Димитровград, пр-т Автостроителей, 47 А",73 МЕ 002025  №341,с 27.09.2012 по 27.09.2015,Розничная продажа алкогольной продукции
,,,,"7 516,Магазин ""Ермак"", г.Димитровград, ул.Западная, 17",,,
,,,,"7 517,Магазин ""Ермак"", г.Димитровград, ул.Славского, 13",,,
,,,,"7 518,Магазин ""Ермак"", г.Димитровград, пр-т Ленина, 14",,,
,,,,"7 519,Магазин ""Ермак"", г.Димитровград, пр-т Ленина, 23 В",,,
,,,,"7 520,Магазин ""Ермак"", г.Димитровград, пр-т Ленина, 35",,,
,,,,"7 521,Магазин ""Ермак"", г.Димитровград, ул.Гвардейская, 23",,,
,,,,"7 522,Магазин ""Ермак"", г.Димитровград, ул.Братская, 49 А",,,
,,,,"7 523,Магазин ""Ермак"", .Димитровград, ул.Осипенко, 1 А",,,
,,,,"7 524,Магазин ""Ермак"", г.Димитровград, ул.Куйбышева, 34",,,
,161,"Общество с ограниченной ответственностью ""Ютек"", ИНН 7325076855, КПП 732101001","Директор Кожина Татьяна Владимировна,   Ульяновский район, р.п.Ишеевка, ул.Новокомбинатоская, 34 б                                                                                           , Тел. 36-01-06","7 528,Магазин, Ульяновский район, р.п.Ишеевка, ул.Новокомбинатовская, 34 б",73 МЕ 002030  №346,с 27.09.2012 по 27.09.2013,Розничная продажа алкогольной продукции
,162,"Общество с ограниченной ответственностью ""Азия"", ИНН 7327043125, КПП 732701001","Директор Игонин Андрей Александрович,  г.Ульяновск, Московское шоссе, 104                                                                                                                    , Тел. ","7 531,Кафе , г.Ульяновск, Московское шоссе, 104",73 МЕ 002033  №349,с 27.09.2012 по 27.09.2013,Розничная продажа алкогольной продукции
,163,"Общество с ограниченной ответственностью ""Призма"", ИНН 7328504900, КПП 732801001","Директор Ясницкий Сергей Александрович,  г.Ульяновск, 1 проезд Инженерный, 15                                                                                                                  , Тел. 56-05-05","7 532,Бар в боулинге, г.Ульяновск, пр-т Ульяновский, 17 А",73 МЕ 001861  №185,с 13.06.2012 по 13.06.2013,Розничная продажа алкогольной продукции в том числе в розлив
,,,,"7 533,Бар в ресторане, г.Ульяновск, пр-т Ульяновский, 17 А",,,
,,,,"7 449,Бар, г.Ульяновск, пр-т Врача Сурова, 22  строение 3",,,
,,,,"1 050,Бар, г. Ульяновск, пр-т Врача Сурова, 22, строение 2",,,
,164,"Общество с ограниченной ответственностью ""Продторг"", ИНН 7326037009, КПП 732601001","Директор Терехин Сергей Александрович,    г.Ульяновск, пр-т Гая, 100                                                                                                                          , Тел. 36-01-31","7 535,Магазин, г.Ульяновск, пр-т Ленинского Комсомола, 18",73 МЕ 001699  №29,с 21.02.2012 по 21.02.2015,Розничная продажа алкогольной продукции
,,,,"7 536,Магазин, Чердаклинский район, с.Петровское, ул.Центральная, 69",,,
,,,,"7 537,Магазин, г.Ульяновск, ул.Отрадная, 70",,,
