"СВЕДЕНИЯ ИЗ РЕЕСТРА ДЕЙСТВУЮЩИХ ЛИЦЕНЗИЙ на розничную продажу алкогольной продукции от 3 июля 2012 г., необходимые для регистрации личных кабинетов организациями, осуществляющими розничную продажу алкогольной продукции в региональной системе приема деклараций.",,,,,,,
,,,,,,,
ОРЛ-01,/,67,8/21/2008,8/21/2013,Кол-во объектов,5,
,Наименование объекта,Адрес объекта,,,,,
,"магазин ""Болховчанка""","Орловская область, Болховский район, г.Болхов, ул.Ленина, д.23 ""а""",,,,,
,"магазин ""Хлеб""","Орловская область, Болховский район, г.Болхов, ул.Тургенева, ",,,,,
,д.80,,,,,,
,"магазин ""Болховский Каравай""","Орловская область, Болховский район, г.Болхов, ул. Ленина, д.28 ",,,,,
,"""а""",,,,,,
,"магазин ""Ямской""","Орловская область, Болховский район, г. Болхов, ул. Ямская, д. 66 ",,,,,
,"""а""",,,,,,
,Предприятие :,",",Новодеревеньковское райпо,Руководитель,Коротков Николай Герасимович - ,,
,"Орловская область, Новодеревеньковский р-н, пгт Хомутово,  ул. ",Телефон:,  2-14-53,Нвдр,ИНН,5718001306,
,Лицензия:,Срок действия,Дата переоформления,,,,
ОРЛ-01,/,71,8/28/2008,8/28/2013,Кол-во объектов,31,
,Наименование объекта,Адрес объекта,,,,,
,"магазин №11""Универсам""","Орловская область, Новодеревеньковский р-н, пгт  Хомутово, ",,,,,
,"ул.Лескова, д.12",,,,,,
,"магазин №1""Продукты""","Орловская область, Новодеревеньковский р-н, пгт Хомутово, ",,,,,
,"ул.Кооперативная, д.31",,,,,,
,"магазин №2""Продукты""","Орловская область, Новодеревеньковский р-н, пгт Хомутово, ул. ",,,,,
,"Кооперативная,  д.29",,,,,,
,"магазин №3""Универсам""","Орловская область, Новодеревеньковский р-н, пгт Хомутово,  ул. ",,,,,
,"Комсомольская,  д.22",,,,,,
,магазин №33 ТПС,"Орловская область, Новодеревеньковский р-н, д.Благодать",,,,,
,"магазин № 25 ""Продукты""","Орловская область, Новодеревеньковский район, пгт Хомутово, ",,,,,
,"ул. Кооперативная, д. 16",,,,,,
,Павильон,"Орловская область, Новодеревеньковский район, Суровское с/п, д. ",,,,,
,Карнади,,,,,,
,Магазин ТПС №29,"Орловская область, Новодеревеньковский район, с.Красный ",,,,,
,Октябрь,,,,,,
,Магазин ТПС №27,"Орловская область, Новодеревеньковский район, д.Дубровка",,,,,
,Магазин ТПС №21,"Орловская область, Новодеревеньковский район, Никитинское с/п,",,,,,
, п.Дубы,,,,,,
,Магазин ТПС №17,"Орловская область, Новодеревеньковский район, д.Суры",,,,,
,Магазин ТПС №13,"Орловская область, Новодеревеньковский район, п.Шатилово",,,,,
,"магазин №7 ""Продукты""","Орловская область, Новодеревеньковский район, пгт Хомутово, ",,,,,
,"ул.Мира, д.5, пом.1",,,,,,
,"павильон ""Павильон""","Орловская область, Новодеревеньковский р-",,,,,
,"н,Новодеревеньковский с\с, с. Новая Заря",,,,,,
,"кафе ""Юность""","Орловская область, Новодеревеньковский район, пгт Хомутово, ",,,,,
,"ул. Комсомольская, д.22",,,,,,
,"магазин №4""Продукты""","Орловская область, Новодеревеньковский р-н,пгт Хомутово,  ул. ",,,,,
,"Кооперативная, д.81",,,,,,
,магазин №35 ТПС,"Орловская область, Новодеревеньковский р-н, д.Никольское",,,,,
,"магазин №5""Продукты""","Орловская область, Новодеревеньковский р-н, пгт Хомутово,  ул. ",,,,,
,"Кооперативная, д.63",,,,,,
,магазин №31 ТПС,"Орловская область, Новодеревеньковский р-н, с. Кологривово",,,,,
,магазин №30 ТПС,"Орловская область, Новодеревеньковский р-н, с.Глебово",,,,,
,магазин №28 ТПС,"Орловская область, Новодеревеньковский р-н, д.Дементьевка",,,,,
,Страница,22,,,,,
,магазин №26 ТПС,"Орловская область, Новодеревеньковский р-н, с.Судбище",,,,,
,магазин №24 ТПС,"Орловская область, Новодеревеньковский р-н, с.Лазавка",,,,,
,магазин №23 ТПС,"Орловская область, Новодеревеньковский р-н, д.Фроловка",,,,,
,магазин №22 ТПС,"Орловская область, Новодеревеньковский р-н, п. Михайловка",,,,,
,магазин №18 ТПС,"Орловская область, Новодеревеньковский р-н, с. Паньково",,,,,
,магазин №16 ТПС,"Орловская область, Новодеревеньковский р-н, Суровское сельское",,,,,
," поселение,  д.Кулеши",,,,,,
,магазин №14 ТПС,"Орловская область, Новодеревеньковский р-н, с. Моховое",,,,,
,магазин №32 ТПС,"Орловская область, Новодеревеньковский р-н, с. Старогольское",,,,,
