41180,28-Sep-12,,,,,,,,,,,,,
Орг_Прав_Форма,Краткое Наименование,ИНН,Код_ОКПО,Город,Улица,ГородФ,УлицаФ,Поле86,Номер лиценз,Серия бланка,Бланк,Начало действ лицензии,Конец действия лицензии,Конец Срока Продления
Общество с ограниченной ответственностью,"ООО ""Ольга""",7017190218,,г. Томск,"ул. Ф. Мюнниха, 30, кв. 90",г.Томск,,ТОМ,005176АЛ00,70МЕ,1344,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Виват Плюс""",7017181044,,г. Томск,"п. Апрель, ул. Б. Пастернака, 87",г.Томск,,ТОМ,004970АЛ00,70МЕ,468,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Сладкая компания""",7017072126,,г. Томск,"ул. Бердская, 22",г.Томск,,ТОМ,004967АЛ00,70МЕ,464,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Абсолют""",7017192550,,г. Томск,"ул. Говорова, 30-51",г.Томск,,ТОМ,004969АЛ00,70МЕ,467,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Лайфэль""",7017199676,,г. Томск,"пер. Ботанический, 3",г.Томск,,ТОМ,004975АЛ00,70МЕ,473,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Маркет""",7017190666,,г. Томск,"пр.Кирова,д.34,корп.А.кв.22",г.Томск,,ТОМ,004978АЛ00,70МЕ,479,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""ЛЕВ""",7017200593,,г. Томск,"Иркутский проезд, 1",г.Томск,,ТОМ,004980АЛ00,70МЕ,482,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Лотос""",7017200378,,г. Томск,"пр. Ленина, д. 104",г.Томск,,ТОМ,004981АЛ00,70МЕ,488,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Перчини""",7017202689,,г. Томск,"Белинского,62",г.Томск,,ТОМ,004994АЛ00,70МЕ,1023,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО"" Сорис В.К.""",7017199193,,г. Томск,"пер. 1905г,д.18",г.Томск,"ул. Нижне-Луговая, 4",ТОМ,004995АЛ01,70МЕ,1047,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""РОСТ-А""",7017205760,,г. Томск,"Иркутский тракт, 10, кв. 4",г.Томск,,ТОМ,004999АЛ00,70МЕ,1030,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Селена""",7017202720,,г. Томск,"Иркутский тракт, 175А, кв.133",г.Томск,,ТОМ,005005АЛ00,70МЕ,1038,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Старый Чердак""",7017204125,,г. Томск,"ул. Дальне-Ключевская, 14, стр. 3",г.Томск,,ТОМ,005004АЛ00,70МЕ,1037,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Комбинат Общественного Питания""",7017119600,,г. Томск,"Кузовлевский тракт, 2, стр. 202",г.Томск,,ТОМ,005008АЛ00,70МЕ,1044,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО Торговый дом ЗПП ""Томский"" розничная сеть",7006007781,,Каргасокский район,"п. Геолический, ул. Герасимовская, 23""а""",г.Томск,"Московский тракт, 119",ТОМ,005017АЛ01,70МЕ,1059,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""Веста-плюс""",7017208112,,г. Томск,"пр. Фрунзе,116,кв.12",г.Томск,,ТОМ,005024АЛ00,70МЕ,1068,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Планета К""",7017174248,,г. Томск," ул. Иркутский тракт, 116, офис 2",г.Томск,,ТОМ,005028АЛ00,70МЕ,1074,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО""АРМАН""",7017142895,,г. Томск,"ул. Красноармейская,89а",г.Томск,"ул.Лебедева,16",ТОМ,005031АЛ01,70МЕ,1080,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Русметалл""",7021057272,,г. Томск,"ул. М. Джалиля, 6, кв. 1",г.Томск,,ТОМ,005029АЛ00,70МЕ,1077,6/2/2012,6/2/2013,
Закрытое акционерное общество,"ЗАО ""Сибкабель""",7020012261,,г. Томск,"ул. Пушкина, 46",г.Томск,,ТОМ,005030АЛ00,70МЕ,1079,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Фортуна +""",7017153537,,г. Томск,"ул. Героев Чубаровцев, д.22, кв 32.",г.Томск,,ТОМ,005043АЛ00,70МЕ,1095,6/2/2012,6/2/2013,
Общество с ограниченной ответственностью,"ООО ""Милан плюс""",7017121013,,г. Томск,"пр. Кирова, .23, офис 16",г.Томск,,ТОМ,005044АЛ00,70МЕ,1098,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"ООО""КВАЗАР""",7017151667,,г. Томск,"Героев Чубаровцев,24А",г.Томск,,ТОМ,005045АЛ00,70МЕ,1100,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"ООО""Вегас-К""",7017213377,,г. Томск,"пр. Фрунзе,д.103",г.Томск,,ТОМ,005050АЛ00,70МЕ,1108,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"ООО ""Вегас-Р""",7017213360,,г. Томск,"пр. Фрунзе, 103",г.Томск,,ТОМ,005051АЛ00,70МЕ,1109,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"ООО ""ВездеходОФФ""",7017150840,,г. Томск,"ул. Киевская, 9, кв. 285",г.Томск,,ТОМ,005054АЛ00,70МЕ,2180,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"ООО"" Торговый дом ""Бекон""",7017155100,,г. Томск,"п. Светлый,29",г.Томск,,ТОМ,005052АЛ00,70МЕ,1112,6/23/2012,6/23/2013,
Общество с ограниченной ответственностью,"""Елань""",278072569,,г. Томск,"пер. Мариинский, 8",г.Томск,,ТОМ,005056АЛ00,70МЕ,1118,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО"" Дворец Торжеств""",7017210922,,г. Томск,"ул. Енисейская,36",г.Томск,,ТОМ,005055АЛ00,70МЕ,1116,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Олеся""",7017092299,,г. Томск,"ул. Смирнова, 23",г.Томск,,ТОМ,005063АЛ00,70МЕ,1148,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Антошка""",7017196957,,г. Томск,"ул. Смирнова, 23",г.Томск,,ТОМ,005062АЛ00,70МЕ,1126,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Тропикана""",7017215127,,г. Томск,"Барнаульский проезд, д.12",г.Томск,,ТОМ,005061АЛ00,70МЕ,1125,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Конус""",7017213715,,г. Томск,"ул. Усова, д. 19/6",г.Томск,,ТОМ,005066АЛ00,70МЕ,1130,9/26/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Гентасс""",7017210834,,г. Томск,"ул. Смирнова, 30, кв. 51",г.Томск,,ТОМ,005068АЛ00,70МЕ,1133,12/24/2008,9/26/2013,
Общество с ограниченной ответственностью,"ООО ""Контент""",7017162404,,г. Томск,"пр. Фрунзе, 152, оф. 316",г.Томск,,ТОМ,005069АЛ00,70МЕ,1137,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Душанбе""",7017214638,,г. Томск,"пер. Ботанический, д. 12, кв.51",г.Томск,,ТОМ,005070АЛ00,70МЕ,1138,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Сервис плюс""",7017218270,,г. Томск,"ул. Пролетарская, 18, кв. 144",г.Томск,,ТОМ,005071АЛ00,70МЕ,1139,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Византия""",7017204100,,г. Томск,"пр. Ленина, 70",г.Томск,,ТОМ,005072АЛ00,70МЕ,1140,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Выбор""",7017220092,,г. Томск,"ул. Б. Подгорная, 218, кв.4",г.Томск,,ТОМ,005074АЛ00,70МЕ,1149,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Торгово-производственная строительная компания ""Универсал""",7017221402,,г. Томск,"ул. Ив. Черных, д. 5, кв. 13",г.Томск,,ТОМ,005077АЛ00,70МЕ,1157,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""МАРИКОН""",5040034608,,г. Раменское Московской области,"ул. Михалевича, д. 68",г.Томск,"пр. Фрунзе, д. 107",ТОМ,005079АЛ01,70МЕ,1347,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО "" СибТрейд""",7017142694,,г. Томск,"пер. Паравозный, 13-1",г.Томск,,ТОМ,005081АЛ00,70МЕ,1165,7/23/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Кинотеатр ""Томск-Киномир""",7014025520,,г. Томск,"пер. Нахановича, 7",г.Томск,,ТОМ,005085АЛ00,70МЕ,1171,9/11/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Тандем""",7017219386,,г. Томск,"ул. 79 Гв. Дивизии, 24",г.Томск,,ТОМ,005089АЛ00,70МЕ,1177,9/11/2012,7/23/2017,
Общество с ограниченной ответственностью,"ООО ""Алекс""",7017193410,,г. Томск,"ул. Севастопольская, 50, стр. 1",г.Томск,,ТОМ,005091АЛ00,70МЕ,1187,9/21/2012,7/23/2017,
Открытое акционерное общество,"ООО ""Ночная жизнь""",7017219594,,г. Томск,"ул. Енисейская, 37, стр. 1",г.Томск,,ТОМ,005095АЛ00,70МЕ,1195,10/1/2007,10/1/2012,
Общество с ограниченной ответственностью,"ООО ""Родничок""",7017216353,,г. Томск,"ул. Короленко, д, 10 , кв. 2",г.Томск,,ТОМ,005096АЛ00,70МЕ,1196,12/7/2007,12/7/2012,
Общество с ограниченной ответственностью,"ООО ""Плаза""",7017218336,,г. Томск,"ул. Белинского,53",г.Томск,,ТОМ,005105АЛ00,70МЕ,1214,12/7/2007,12/7/2012,
Общество с ограниченной ответственностью,"ООО ""К-плюс2""",7017225380,,г. Томск,"г. Томск, ул. Мокрушина, д. 24, кв. 116",г.Томск,,ТОМ,005106АЛ00,70МЕ,1215,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""ПАБ&K""",7017197799,,г. Томск,"ул. К. Маркса, 11""а""",г.Томск,,ТОМ,005108АЛ00,70МЕ,1217,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""ВОСТОЧНЫЙ""",7017223551,,г. Томск,"ул. Балтийская, 10",г.Томск,,ТОМ,005110АЛ00,70МЕ,1222,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""Камила""",7017225735,,г. Томск,"ул. Тверская, 105, кв. 6",г.Томск,,ТОМ,005112АЛ00,70МЕ,1226,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""Газпром торг Томск""",5610057871,,Томский район,"с. Богашево, пер. Школьный, 2а",г.Томск,,ТОМ,005113АЛ00,70МЕ,1227,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО""Меридиан""",7017143257,,г. Томск,"ул. Шишкова,20",г.Томск,,ТОМ,005116АЛ00,70МЕ,1241,12/11/2007,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""Эльчин""",7017222974,,г. Томск,"ул. Московский тракт, 31-3",г.Томск,"ул. Ивана Черных, 89",ТОМ,005122АЛ01,70МЕ,1256,3/19/2009,12/11/2012,
Общество с ограниченной ответственностью,"ООО""Энергетик""",7017222646,,г.Томск,"ул. Сибирская,102",г.Томск,,ТОМ,005130АЛ00,70МЕ,1273,3/17/2010,12/11/2012,
Общество с ограниченной ответственностью,"ООО ""Времена года""",7017227179,,г. Томск,"п. Спутник, д. 42, стр 1",г.Томск,,ТОМ,005132АЛ00,70МЕ,1280,3/17/2010,12/11/2012,
Общество с ограниченной ответственностью,"ООО""Мюнхен""",7017216635,,г. Томск,"пер.Заозерный,1,кв.39",г.Томск,,ТОМ,005136АЛ00,70МЕ,1289,1/11/2008,1/11/2013,
Общество с ограниченной ответственностью,"ООО ""ТК ""Наше дело""",7017224770,,г. Томск,"пр. Академический, 13 - 53",г.Томск,,ТОМ,005134АЛ00,70МЕ,1285,1/11/2008,1/11/2013,
Общество с ограниченной ответственностью,ПКФ Спектр-Т,7017214067,,г. Томск,"ул. Ракетная, д. 6а",г.Томск,,ТОМ,005145АЛ00,70МЕ,1301,1/11/2008,1/11/2013,
Общество с ограниченной ответственностью,"ООО ""Компания Колорит""",7017198136,,г. Томск,"ул. Говорова, 11 каб. 12",г.Томск,,ТОМ,005139АЛ00,70МЕ,1294,1/11/2008,1/11/2013,
Общество с ограниченной ответственностью,"ООО""Южанка""",7017229112,,Томск,"ул. Энергетическая, 2""а""",г.Томск,,ТОМ,005143АЛ00,70МЕ,2077,1/11/2008,1/11/2013,
Общество с ограниченной ответственностью,"ООО""Северянка""",7017229088,,г. Томск,"ул. Энергетическая, 2""а""",г.Томск,,ТОМ,005146АЛ00,70МЕ,2076,12/2/2008,1/11/2013,
Общество с ограниченной ответственностью,"ООО ""Инвест Ресторация""",7017178115,,г. Томск,"Иркутский тракт, 96",г.Томск,,ТОМ,005151АЛ00,70МЕ,1317,1/18/2008,1/18/2013,
Общество с ограниченной ответственностью,"ООО ""Трактир""",7017136637,,г. Томск,"пр. Ленина, 81/1",г.Томск,,ТОМ,005155АЛ00,70МЕ,1318,1/18/2008,1/18/2013,
Общество с ограниченной ответственностью,"ООО "" Дом пива ""У Крюгера""",7017065545,,г. Томск,"ул. Московский тракт, 46",г.Томск,,ТОМ,005157АЛ00,70МЕ,1320,3/5/2008,3/5/2013,
Общество с ограниченной ответственностью,"ООО""ГИС""",7017226016,,г.Томск,"ул. Учебная, д.2/4",г.Томск,,ТОМ,005158АЛ00,70МЕ,1322,3/5/2008,3/5/2013,
Общество с ограниченной ответственностью,"ООО ""Прогресс""",7014050967,,Томский район,"с. Поросино, ул. Новая, д.13, кв.2",г.Томск,"с. Дзержинское, ул. Дзержинского, 1а",ТОМ,005160АЛ01,70МЕ,1324,3/5/2008,3/5/2013,
Общество с ограниченной ответственностью,"ООО ""Март""",7017230090,,г. Томск,"ул. Карла Ильмера, д. 12, кв. 54.",г.Томск,,ТОМ,005163АЛ00,70МЕ,2148,7/16/2009,3/5/2013,
Общество с ограниченной ответственностью,"ООО ""АлЕко""",7017231305,,г. Томск,"Иркутский тракт, д. 17, кв. 256",г.Томск,,ТОМ,005169АЛ00,70МЕ,1334,4/12/2008,4/12/2013,
Общество с ограниченной ответственностью,"ООО ""ФорумПлюс""",7017230414,,г. Томск,"пр. Фрунзе, 90",г.Томск,,ТОМ,005172АЛ00,70МЕ,1337,4/12/2008,4/12/2013,
Общество с ограниченной ответственностью,"ООО ""Амбар""",7017224570,,г. Томск,"пер. Ботанический, 3-20",г.Томск,,ТОМ,005176АЛ00,70МЕ,1344,4/12/2008,4/12/2013,
Общество с ограниченной ответственностью,"ООО ""Продюсерский Центр ""ШоуМир""",7017198834,,г. Томск,"ул. Кошурникова, 1, комн. 515",г.Томск,,ТОМ,005179АЛ00,70МЕ,1351,9/23/2008,9/23/2013,
Общество с ограниченной ответственностью,"ООО ""Империя  вкуса""",7017197284,,г. Томск,"Иркутский тракт, д.204, кв.116",г.Томск,,ТОМ,005177АЛ00,70МЕ,1348,9/23/2008,9/23/2013,
Общество с ограниченной ответственностью,"ООО ""СтройКапРемонт""",7017199250,,г. Томск,"ул. Сибирская 102/1, кв. 264",г.Томск,,ТОМ,005180АЛ00,70МЕ,1352,1/29/2010,1/29/2015,
Общество с ограниченной ответственностью,"ООО ""ВЕЛЕС""",7017233006,,г. Томск,"ул. Белинского, 29",г.Томск,,ТОМ,005182АЛ00,70МЕ,1354,1/29/2010,1/29/2015,
Общество с ограниченной ответственностью,"ООО ""МК Ритейл""",7017230326,,г. Томск,"ул. Нижне-Луговая, 16",г.Томск,,ТОМ,005183АЛ00,70МЕ,2080,5/16/2008,5/16/2013,
Общество с ограниченной ответственностью,"ООО ""Мэдисон-М""",7017209300,,г. Томск,"пр. Мира, 23, кв. 33",г.Томск,,ТОМ,005186АЛ00,70МЕ,1359,5/16/2008,5/16/2013,
Общество с ограниченной ответственностью,"ООО ""Гранд-Алко""",7017234144,,г. Томск,"ул. Красноармейская, 118/1, кв. 5",г.Томск,,ТОМ,005184АЛ00,70МЕ,1857,7/28/2008,7/28/2013,
Общество с ограниченной ответственностью,"ООО ""Евразия Алко Груп""",7017163790,,г. Томск,"ул. Пролетарская, 38""в"", стр. 4",г.Томск,,ТОМ,005187АЛ00,70МЕ,1360,6/9/2009,7/28/2013,
Общество с ограниченной ответственностью,"ООО ""Звездное""",7017232877,,г. Томск,"ул. 3-я Рабочая, 1, кв. 8",г.Томск,,ТОМ,005189АЛ00,70МЕ,1365,10/1/2008,10/1/2013,
Общество с ограниченной ответственностью,"ООО ""Вандом""",7017164874,,г. Томск,"ул. Енисейская, 2, кв. 21",г.Томск,,ТОМ,005192АЛ00,70МЕ,1368,10/1/2008,10/1/2013,
Общество с ограниченной ответственностью,"ООО ""Хмель""",7017205217,,г. Томск,"пр. Ленина, 95",г.Томск,,ТОМ,005191АЛ00,70МЕ,1367,10/10/2008,10/10/2013,
Общество с ограниченной ответственностью,"ООО ""Регион 70""",7017232500,,г. Томск,"ул. Григорьева, 18",г.Томск,,ТОМ,005190АЛ00,70МЕ,1366,10/10/2008,10/10/2013,
Общество с ограниченной ответственностью,"ООО ""Кофе-Лайт""",7017231915,,г. Томск,"ул. Нахимова, 2",г.Томск,,ТОМ,005194АЛ00,70МЕ,1370,10/10/2008,10/10/2013,
Общество с ограниченной ответственностью,"ООО ""Чикен""",7017204439,,г. Томск,"ул. И. Черных, д. 73, кв. 2",г.Томск,,ТОМ,005199АЛ00,70МЕ,1375,10/10/2008,10/10/2013,
Общество с ограниченной ответственностью,"ООО ""БОРУС""",7014051760,,Томский район,"п. Богашево, ул. Новостройка, 47 а",г.Томск,,ТОМ,005205АЛ00,70МЕ,1383,10/10/2008,10/10/2013,
Общество с ограниченной ответственностью,"ООО ""Союз""",7017231182,,г. Томск,"ул. Мостовая, д.16, корпус ""а""",г.Томск,,ТОМ,005208АЛ00,70МЕ,2221,6/7/2010,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Кофе-Дарк""",7017231947,,г. Томск,"ул. Красноармейская, 107",г.Томск,,ТОМ,005210АЛ00,70МЕ,1388,6/7/2010,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Тоян""",7017222798,,г. Томск,"пр. Ленина, 87-16",г.Томск,,ТОМ,005211АЛ00,70МЕ,1390,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""ТПК ""Союс""",7021053038,,г. Томск,"ул. Шевченко, 60",г.Томск,,ТОМ,005214АЛ00,70МЕ,1394,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Мангуст""",7017240236,,г. Томск,"ул. Водяная, 28""а""",г.Томск,,ТОМ,005215АЛ00,70МЕ,1395,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""МАГАЗИН""",7017240211,,г. Томск,"ул. С. Лазо, 24",г.Томск,,ТОМ,005217АЛ00,70МЕ,1397,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Квик и маркет""",7017241254,,г. Томск,"ул. Сибирская, д. 111Б, кв. 68",г.Томск,,ТОМ,005221АЛ00,70МЕ,1401,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Мираж""",7017195304,,г. Томск,"ул. С. Лазо, 24",г.Томск,,ТОМ,005226АЛ00,70МЕ,1410,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""ВДЦ""",7017150261,,г. Томск,"пр. Фрунзе, д. 118, кв. 42",г.Томск,,ТОМ,005222АЛ00,70МЕ,1403,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Эксклюзив Плюс""",7017241102,,г. Томск,"ул. М. Горького, д.3, кв. 1",г.Томск,,ТОМ,005223АЛ00,70МЕ,1404,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Классик""",7017215342,,г.Томск,"ул. Елизаровых,17/1,цок. этаж, ком. №5",г.Томск,,ТОМ,005225АЛ00,70МЕ,1406,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Арсенал""",7017240846,,г. Томск,"ул. Никитина, д.25, кв.80",г.Томск,,ТОМ,005228АЛ00,70МЕ,1413,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс3""",7017242064,,г. Томск,"ул. Мокрушина, 24 кв. 116",г.Томск,,ТОМ,005230АЛ00,70МЕ,1416,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО"" Арарат""",7017202150,,г. Томск,"ул. С. Лазо, 3""г""",г.Томск,,ТОМ,005236АЛ00,70МЕ,1423,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""МакСи""",7017242515,,г. Томск,"Иркутский тракт, 32, кв. 50",г.Томск,,ТОМ,005230АЛ00,70МЕ,1417,1/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Лея""",7017243124,,г. Томск,"г. Томск, ул. Кошурникова, 7, кв. 20",г.Томск,,ТОМ,005232АЛ00,70МЕ,1419,10/11/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО""Севда""",7017243357,,г. Томск,"ул.Лебедева,16",г.Томск,,ТОМ,005235АЛ00,70МЕ,1422,12/1/2008,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""АктивЪ+""",7014047442,,Томский район,"с. Богашево, ул. Новостройка, 17, кв.1",г.Томск,"ул. Ивана  Черных, д.54",ТОМ,005239АЛ01,70МЕ,1428,7/22/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Вишневый  Дом""",7017245379,,г. Томск,"ул. Советская, 25",г.Томск,,ТОМ,005240АЛ00,70МЕ,1430,10/16/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Версаль""",7017245474,,г. Томск,"ул. Железнодорожная, д. 9",г.Томск,,ТОМ,005241АЛ00,70МЕ,1431,10/16/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Сибирь""",7017152893,,г. Томск,"пер. Шегарский, д.31, кв.2",г.Томск,,ТОМ,005618АЛ00,70МЕ,2234,10/27/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Дом Путешественника""",7017118204,,г. Томск,"пер. Плеханова, 5а",г.Томск,,ТОМ,005243АЛ00,70МЕ,1434,12/30/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Зеленая Миля""",7017237804,,г. Томск,"ул. Советская, д. 98",г.Томск,,ТОМ,005246АЛ00,70МЕ,1437,12/30/2009,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Шварц""",7017247552,,г. Томск,"ул. Пушкина, 65 а",г.Томск,,ТОМ,005247АЛ00,70МЕ,1438,2/4/2010,10/11/2013,
Общество с ограниченной ответственностью,"ООО ""Сибирские Афины""",7017249380,,г. Томск,"ул. Шевченко, 45-304а",г.Томск,,ТОМ,005250АЛ00,70МЕ,2267,4/21/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс4""",7017248370,,г. Томск,"ул. Мокрушина, д. 24, кв. 116",г.Томск,пер. Заозерный 3а,ТОМ,005255АЛ81,70МЕ,1455,4/21/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""Розница-Маркет""",7014052900,,Томский район,"п. Копылово, ул. Ленина, 7",г.Томск,"ул. партизанская,8г",ТОМ,005256АЛ02,70МЕ,1456,9/1/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""Перспектива""",7017237829,,г. Томск,"ул. Красноармейская, 136",г.Томск,,ТОМ,005260АЛ00,70МЕ,1465,4/21/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""Холидэй""",7017245202,,г. Томск,"ул. Иркутский тракт, д.37, кв.155",г.Томск,,ТОМ,005264АЛ00,70МЕ,1642,4/21/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""Гурман плюс""",7017251140,,г. Томск,"ул. Советская, 7, кв. 10",г.Томск,,ТОМ,005265АЛ00,70МЕ,1473,4/21/2011,10/26/2013,
Общество с ограниченной ответственностью,"ООО ""Подарки для мужчин""",7017201357,,г. Томск,"ул. Розы Люксембург, 44",г.Томск,,ТОМ,005267АЛ00,70МЕ,1477,11/17/2008,11/17/2013,
Общество с ограниченной ответственностью,"ООО  Торговый дом ""Комплекс""",7017069927,,г. Томск,"пер. Заозерный, 1/2",г.Томск,"Иркутский тракт, д.116/2",ТОМ,005266АЛ01,70МЕ,1476,11/17/2008,11/17/2013,
Общество с ограниченной ответственностью,"ООО ""Вина  Кахети""",7017251630,,г. Томск,"Кузовлевский тракт, 6/3",г.Томск,,ТОМ,005268АЛ00,70МЕ,1480,2/3/2011,11/17/2013,
Общество с ограниченной ответственностью,"ООО ""Ковчег""",7017251647,,г. Томск,"пер. Ботанический, 2",г.Томск,,ТОМ,005269АЛ00,70МЕ,1481,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,АККОРД,7017251340,,г. Томск,"ул. Усова, д. 17",г.Томск,,ТОМ,005274АЛ00,70МЕ,2149,12/20/2008,12/20/2013,
Общество с ограниченной ответственностью,"ООО ""К-плюс 5""",7017253676,,г. Томск,"ул. Мокрушина, д. 24, кв. 116",г.Томск,"пр. Мира, 74",ТОМ,005286АЛ07,70МЕ,1502,12/9/2008,12/1/2013,
Общество с ограниченной ответственностью,"ООО ""Отдых""",7017035217,,г. Томск,"пер. Кустарный, д. 5 кв. 2",г.Томск,,ТОМ,005323АЛ00,70МЕ,1541,12/4/2008,12/4/2013,
Общество с ограниченной ответственностью,"ООО ""Касперович""",7024024691,,г. Томск,"ул. Карташова, 42",г.Томск,,ТОМ,005314АЛ00,70МЕ,1532,12/4/2008,12/4/2013,
Общество с ограниченной ответственностью,"ООО ""Горизонт""",7017251132,,г. Томск,"Иркутский проезд, 11""а""",г.Томск,"Иркутский проезд, 11""а""",ТОМ,005319АЛ01,70МЕ,1537,12/2/2008,12/2/2013,
Общество с ограниченной ответственностью,"ООО ""Шаляпин""",7017246340,,г. Томск,"пр. Кирова, д. 58",г.Томск,,ТОМ,005588АЛ00,70МЕ,2203,12/2/2008,12/2/2013,
Государственное предприятие,"ГУП ТО ""Областное дорожное ремонтно-строительное управление""",7017253147,,г. Томск,"пр. Ленина, 117",г.Томск,,ТОМ,005774АЛ00,70МЕ,2421,12/2/2008,12/2/2013,
Общество с ограниченной ответственностью,"ООО "" Синий Слон""",7017253958,,г. Томск,"ул. Красноармейская, д. 122",г.Томск,"634034 ул. Красноармейская, 122 (бар)",ТОМ,005586АЛ01,70МЕ,2201,12/2/2008,12/2/2013,
Общество с ограниченной ответственностью,"ООО ""Кафе Прадо""",7017251252,,г. Томск,"пр. Кирова, 58, офис 312",г.Томск,,ТОМ,005599АЛ00,70МЕ,2214,12/19/2008,12/19/2013,
Общество с ограниченной ответственностью,"ООО ""БАР""",7017248933,,г. Томск,"ул. Усова, 17""а""",г.Томск,,ТОМ,005607АЛ00,70МЕ,2223,12/19/2008,12/19/2013,
Общество с ограниченной ответственностью,"ООО ""Т.С.П.""",7017253330,,г. Томск,"ул. Новостройка, 2-21",г.Томск,,ТОМ,005411АЛ00,70МЕ,1811,12/26/2008,12/26/2013,
