,"Реестр действующих лицензий на розничную продажу алкогольной продукции, 
выданных на предприятия торговли и общественного питания Белгородской области по состоянию на 01.05.2012",,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,№ п/п,Наименование территориально обособленного объекта,Дата добавления объекта,Муниципальное образование,Место нахождения объекта,ИНН организации,КПП объекта,Тип предприятия,Наименование организации,ОПФ,Местонахождения организации,Регистрационные номера и срок действия лицензии
3126000540/312601001,605,Магазин,6/4/2009,г. Валуйки,"г.Валуйки, ул.Ленина, д.119",3126000540,312601001,Торговое,"""ВАЛУЙСКИЙ КОМБИНАТ РАСТИТЕЛЬНЫХ МАСЕЛ""",ОАО,"Белгородская обл., г.Валуйки, ул.Ленина, д.119","2061, 04.06.2009 - 03.06.2012, Спиртные напитки (в том числе водка); 2062, 04.06.2009 - 03.06.2012, Вино (в том числе натуральное вино)"
3123099267/310245001,606,"Отдел в магазине ""Продукты""",6/4/2009,Белгородский район,"Белгородский район, с.Пушкарное, ул.Победы, д.23",3123099267,310245001,Торговое,"""ТУРУС""",ООО,"г.Белгород, 2-й пер. Декабристов, д.10","2065, 04.06.2009 - 03.06.2012, Спиртные напитки (в том числе водка); 2066, 04.06.2009 - 03.06.2012, Вино (в том числе натуральное вино)"
3123148972/312145029,607,"Отдел в магазине ""Хотей""",6/4/2009,г. Строитель,"г.Строитель, ул.Жукова, д.1, №2",3123148972,312145029,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3111505700/311101001,608,Магазин,6/9/2009,г. Бирюч,"г.Бирюч, ул.Ольминского, д.67",3111505700,311101001,Торговое,"""ДОМАТ""",ООО,"Белгородская обл., Красногвардейский район, г.Бирюч, ул.Ольминского, д.67","2071, 09.06.2009 - 08.06.2012, Спиртные напитки (в том числе водка); 2072, 09.06.2009 - 08.06.2012, Вино (в том числе натуральное вино)"
3128071917/312801001,609,"Магазин ""Рябинушка""",6/10/2009,г. Старый Оскол,"г.Старый Оскол, ул.Сакко и Ванцетти, д.37",3128071917,312801001,Торговое,"""РЯБИНУШКА""",ООО,"Белгородская обл., г.Старый Оскол, ул.Сакко и Ванцетти, д.37","2075, 10.06.2009 - 09.06.2012, Спиртные напитки (в том числе водка); 2076, 10.06.2009 - 09.06.2012, Вино (в том числе натуральное вино)"
3123148972/311745003,610,"Отдел в магазине ""Айдар""",6/10/2009,п. Ровеньки,"Ровеньский район, п. Ровеньки, ул.Комсомольская",3123148972,311745003,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/310845009,611,"Отдел в магазине ""Березка""",6/10/2009,Грайворонский район,"Грайворонский район, с.Головчино, ул.Кравченко, д.2-а",3123148972,310845009,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/312145030,612,Отдел в магазине,6/18/2009,г. Строитель,"г.Строитель, ул.Советская, д.2 (складское помещение - г.Белгород, ул.Коммунальная, д.4)",3123148972,312145030,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/312145027,613,Отдел в магазине,6/18/2009,Яковлевский район,"Яковлевский район, с.Пушкарное, ул.Выгонная, д.17",3123148972,312145027,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123153179/312301001,614,Кафе-бар,6/24/2009,г. Белгород,"г.Белгород, пр.Ватутина, д.23",3123153179,312301001,Общепит,"""МЕЧТА ЛАРИСЫ""",ООО,"г.Белгород, пр.Ватутина, д.23","2077, 24.06.2009 - 23.06.2012, Спиртные напитки (в том числе водка); 2078, 24.06.2009 - 23.06.2012, Вино (в том числе натуральное вино)"
3123148972/312345055,615,"Отдел в кафе-баре ""Стелла""",6/24/2009,г. Белгород,"г.Белгород, ул.Пугачёва, д.5",3123148972,312345055,Общепит,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/310345005,616,"Отдел в магазине ""Визит""",6/24/2009,п. Борисовка,"п.Борисовка, ул. 8-е Марта, д.9-а",3123148972,310345005,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/310645012,617,"Отдел в магазине ""Шарм""",6/24/2009,п. Волоконовка,"п.Волоконовка, пр.Гая, д.86-а",3123148972,310645012,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/312345065,618,"Отдел в магазине ""Пивовар""",6/26/2009,г. Белгород,"г.Белгород, ул.Н.Чумичова, д.62-а",3123148972,312345065,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/312345063,619,"Отдел в магазине ""Продукты""",6/26/2009,г. Белгород,"г.Белгород, ул.К.Заслонова, д.82-б (складское помещение - г.Белгород, ул.Коммунальная, д.4)",3123148972,312345063,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123148972/312145031,620,"Отдел в магазине ""Тименоис""",6/26/2009,г. Строитель,"г.Строитель, ул.Центральная, д.5-а",3123148972,312145031,Торговое,"""ЗАПАД""",ООО,"г.Белгород, ул.Корочанская, д.85-а","1448, 28.01.2010 - 27.01.2013, Спиртные напитки (в том числе водка); 1449, 28.01.2010 - 27.01.2013, Вино (в том числе натуральное вино)"
3123145668/310245001,621,"Бар в кафе ""Парк""",6/30/2009,Белгородский район,"Белгородский район, п.Октябрьский, пл.Островского, д.4",3123145668,310245001,Общепит,"""ИНТЕГРАЛ""",ООО,"г.Белгород, пр.Б.Хмельницкого, д.133","2081, 30.06.2009 - 29.06.2012, Спиртные напитки (в том числе водка); 2082, 30.06.2009 - 29.06.2012, Вино (в том числе натуральное вино)"
3122507354/312201001,622,"Отдел в павильоне ""Феникс""",6/30/2009,г. Алексеевка,"г.Алексеевка, ул.Заводская",3122507354,312201001,Торговое,"""ГРЕБЕННИКОВА""",ООО,"Белгородская обл., г.Алексеевка, ул.Полевая, д.29","2079, 30.06.2009 - 29.06.2012, Спиртные напитки (в том числе водка); 2080, 30.06.2009 - 29.06.2012, Вино (в том числе натуральное вино)"
